id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1321135478419132417,1321135478419132417,2020-10-27 18:03:38 CET,2020-10-27,18:03:38,+0100,198313485,sccoast_agent,2MinutesToMidnight,,China Money backed #BLM,en,[],[],[],0,0,0,['blm'],[],https://twitter.com/SCcoast_agent/status/1321135478419132417,False,https://twitter.com/RealJamesWoods/status/1321134608214224898,0,,,,,,,,[],,,,
1321135361268002818,1321123194774773761,2020-10-27 18:03:10 CET,2020-10-27,18:03:10,+0100,50604330,andywinkwilkes,Andy Wilkes,,@TheOfficerTatum He’s scared of the fallout over Biden’s Laptop Matters  #BLM,en,[],[],[],0,0,0,['blm'],[],https://twitter.com/AndyWinkWilkes/status/1321135361268002818,False,,0,,,,,,,,"[{'screen_name': 'TheOfficerTatum', 'name': 'Brandon Tatum', 'id': '2480268229'}]",,,,
1321135254703378437,1321135254703378437,2020-10-27 18:02:44 CET,2020-10-27,18:02:44,+0100,1269718834375729152,defnotricky,ricky?,,"Even if Tyler gets the AFP votes, I would be shocked if CBS didn't rig it in Da'Vonne's favor. They know that it would make them look better with the #BLM movement, and also since the season was a shit show. #BB22",en,[],[],[],0,0,0,"['blm', 'bb22']",[],https://twitter.com/defnotricky/status/1321135254703378437,False,,0,,,,,,,,[],,,,
1321135248244150273,1320941856918745089,2020-10-27 18:02:43 CET,2020-10-27,18:02:43,+0100,2886119541,deadbxl,kpop stan wrecker,,@drosebih @louloufod HE SAID HE N WORD!!!! #BLACKPINKDuality  #BLACKPINK  #bts #btsfanart #BLACKPINKxELLE #kpop  #KpopTwitter  #blm #barbz4life #barbz #nickiminaj #nickiminajbaby #jimin #v #taehyung #jungkook #taekook #TaylorSwift  #LGBTQ #gay #katyperry #dojacat #MeganTheeStallion #pink,en,[],[],[],1,0,1,"['blackpinkduality', 'blackpink', 'bts', 'btsfanart', 'blackpinkxelle', 'kpop', 'kpoptwitter', 'blm', 'barbz4life', 'barbz', 'nickiminaj', 'nickiminajbaby', 'jimin', 'v', 'taehyung', 'jungkook', 'taekook', 'taylorswift', 'lgbtq', 'gay', 'katyperry', 'dojacat', 'megantheestallion', 'pink']",[],https://twitter.com/deadbxl/status/1321135248244150273,False,,0,,,,,,,,"[{'screen_name': 'drosebih', 'name': '5’11 is enough', 'id': '1071580729467904000'}, {'screen_name': 'louloufod', 'name': 'Lumu', 'id': '977024280104984576'}]",,,,
1321135221807394817,1321119061397352448,2020-10-27 18:02:37 CET,2020-10-27,18:02:37,+0100,2197093725,sweettweetman,Average Outdoorsman 🇺🇸,,@GovernorTomWolf Why don't you do something useful for a change and address the violence and terror #BLM is causing in Philadelphia.,en,[],[],[],0,0,0,['blm'],[],https://twitter.com/SweetTweetMan/status/1321135221807394817,False,,0,,,,,,,,"[{'screen_name': 'GovernorTomWolf', 'name': 'Governor Tom Wolf', 'id': '2978837542'}]",,,,
1321135162185424896,1321134608214224898,2020-10-27 18:02:22 CET,2020-10-27,18:02:22,+0100,1171799750003306496,cajjjco,MAC,,@RealJamesWoods Fuck #BLM,en,[],[],[],0,0,1,['blm'],[],https://twitter.com/Cajjjco/status/1321135162185424896,False,,0,,,,,,,,"[{'screen_name': 'RealJamesWoods', 'name': 'James Woods', 'id': '78523300'}]",,,,
1321135154044293122,1321127331721785352,2020-10-27 18:02:20 CET,2020-10-27,18:02:20,+0100,1213273920570191872,dieoderkeine,Dieoderkeine,,@PhilipRucker Did tRump notice that Obama is so handsome - his hair is his own.        #@realDonaldTrump #BidenHarrisLandslide2020 #BLM #LoveGoodCops,en,[],[],[],0,0,0,"['bidenharrislandslide2020', 'blm', 'lovegoodcops']",[],https://twitter.com/Dieoderkeine/status/1321135154044293122,False,,0,,,,,,,,"[{'screen_name': 'PhilipRucker', 'name': 'Philip Rucker', 'id': '59331128'}]",,,,
1321135119202242561,1321135119202242561,2020-10-27 18:02:12 CET,2020-10-27,18:02:12,+0100,61167079,rncmvoice,RNCM,,"And we're #LiveFromTheRNCM, speaking to @chichinwanoku, Founder of @Chineke4Change! Watch live on our Facebook page or at https://t.co/N2a3ZrCv9W. Ask your questions in the video chat or by emailing live@rncm.ac.uk 

#RNCM #ChinekeFoundation #BLM https://t.co/Cfi10GXXms",en,"[{'screen_name': 'chichinwanoku', 'name': 'chi-chi nwanoku obe', 'id': '37392873'}, {'screen_name': 'chineke4change', 'name': 'chineke! foundation', 'id': '3234248058'}]",['http://rncm.ac.uk/livefromtherncm'],['https://pbs.twimg.com/media/ElWdTc_WkAQdYgP.jpg'],0,3,4,"['livefromtherncm', 'rncm', 'chinekefoundation', 'blm']",[],https://twitter.com/RNCMvoice/status/1321135119202242561,False,,1,https://pbs.twimg.com/media/ElWdTc_WkAQdYgP.jpg,,,,,,,[],,,,
1321135105704894464,1321135105704894464,2020-10-27 18:02:09 CET,2020-10-27,18:02:09,+0100,849586892924477440,elsy_concepcion,Elsy Concepción,,#BLM ha recaudado más de mil millones de dólares en los siete años transcurridos desde su creación. ¿Dónde está ese dinero?#JoeBiden,es,[],[],[],0,0,0,"['blm', 'joebiden']",[],https://twitter.com/elsy_concepcion/status/1321135105704894464,False,https://twitter.com/RealJamesWoods/status/1321134608214224898,0,,,,,,,,[],,,,
1321135104400478210,1321135104400478210,2020-10-27 18:02:09 CET,2020-10-27,18:02:09,+0100,1060352011026214914,buckeyes2018,buckeyes2018,,"@TheDemCoalition @DemCastUSA @StandUpAmerica @NAACP @StandUpRepublic @swingleft #BLM #BountyGate #60MinutesInterview #NAACP #WTP2020 @MeTooMVMT @womensmarch @MomsDemand @vote_democracy @democracynow @StateDRL 

https://t.co/ts2bSCUwWr",und,"[{'screen_name': 'demcastusa', 'name': 'demcast', 'id': '980303274606669824'}, {'screen_name': 'standupamerica', 'name': 'stand up america', 'id': '841334560994525186'}, {'screen_name': 'naacp', 'name': 'naacp', 'id': '44988185'}, {'screen_name': 'standuprepublic', 'name': 'stand up republic', 'id': '802333405358735360'}, {'screen_name': 'swingleft', 'name': 'swing left', 'id': '800704496246484992'}, {'screen_name': 'metoomvmt', 'name': 'me too.', 'id': '920905949795246080'}, {'screen_name': 'womensmarch', 'name': ""women's march - text vote to 44310"", 'id': '800942537083068416'}, {'screen_name': 'momsdemand', 'name': 'moms demand action', 'id': '1017637447'}, {'screen_name': 'vote_democracy', 'name': '🌊 democracyfirst 🌊', 'id': '1266608030872985601'}, {'screen_name': 'democracynow', 'name': 'democracy now!', 'id': '16935292'}, {'screen_name': 'statedrl', 'name': 'bureau of democracy, human rights, and labor', 'id': '96354656'}]",[],[],0,0,0,"['blm', 'bountygate', '60minutesinterview', 'naacp', 'wtp2020']",[],https://twitter.com/buckeyes2018/status/1321135104400478210,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1321133013938438144/pu/img/qsLDjKiQ5h-TamEJ.jpg,,,,,,,[],,,,
1321135100784857089,1321119885443977217,2020-10-27 18:02:08 CET,2020-10-27,18:02:08,+0100,990497161325395968,tropicalswell,Social justice 💙🇺🇸💙🇺🇸,,@BarackObama @JoeBiden This is why NFL kneel #BLM https://t.co/MToLYPt3Lu,en,[],[],['https://pbs.twimg.com/media/ElWdXvgUYAgLUfH.jpg'],0,0,0,['blm'],[],https://twitter.com/tropicalswell/status/1321135100784857089,False,,1,https://pbs.twimg.com/media/ElWdXvgUYAgLUfH.jpg,,,,,,,"[{'screen_name': 'BarackObama', 'name': 'Barack Obama', 'id': '813286'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]",,,,
1321135082854383616,1321135082854383616,2020-10-27 18:02:03 CET,2020-10-27,18:02:03,+0100,481698898,ricobeenballin,Made Kobe Proud,,Samurai Runs w/ @RoZayBry | #BLM | #TMC | !discord !twitter !yt https://t.co/yvSz0FAyDV,en,"[{'screen_name': 'rozaybry', 'name': 'rozaybry', 'id': '2835149910'}]",['https://twitch.tv/ricobeenballin'],[],0,0,0,"['blm', 'tmc']",[],https://twitter.com/ricobeenballin/status/1321135082854383616,False,,0,,,,,,,,[],,,,
1321135049287307265,1320941856918745089,2020-10-27 18:01:55 CET,2020-10-27,18:01:55,+0100,2886119541,deadbxl,kpop stan wrecker,,@drosebih @louloufod you guys see this? #BLACKPINKDuality  #BLACKPINK  #bts #btsfanart #BLACKPINKxELLE #kpop  #KpopTwitter  #blm #barbz4life #barbz #nickiminaj #nickiminajbaby #jimin #v #taehyung #jungkook #taekook #TaylorSwift  #LGBTQ #gay #katyperry #dojacat #MeganTheeStallion #pink,en,[],[],[],1,0,0,"['blackpinkduality', 'blackpink', 'bts', 'btsfanart', 'blackpinkxelle', 'kpop', 'kpoptwitter', 'blm', 'barbz4life', 'barbz', 'nickiminaj', 'nickiminajbaby', 'jimin', 'v', 'taehyung', 'jungkook', 'taekook', 'taylorswift', 'lgbtq', 'gay', 'katyperry', 'dojacat', 'megantheestallion', 'pink']",[],https://twitter.com/deadbxl/status/1321135049287307265,False,,0,,,,,,,,"[{'screen_name': 'drosebih', 'name': '5’11 is enough', 'id': '1071580729467904000'}, {'screen_name': 'louloufod', 'name': 'Lumu', 'id': '977024280104984576'}]",,,,
1321135046003220481,1321135046003220481,2020-10-27 18:01:55 CET,2020-10-27,18:01:55,+0100,1250724700281593856,swietlistyelf,Lifterka,,#BLM w ciągu siedmiu lat od powstania zebrał ponad miliard dolarów. Gdzie są te pieniądze? #JoeBiden,pl,[],[],[],0,0,0,"['blm', 'joebiden']",[],https://twitter.com/SwietlistyElf/status/1321135046003220481,False,https://twitter.com/RealJamesWoods/status/1321134608214224898,0,,,,,,,,[],,,,
1321134982086250501,1319894737994674176,2020-10-27 18:01:39 CET,2020-10-27,18:01:39,+0100,1269718834375729152,defnotricky,ricky?,,"@MaMa_Mia2019 @nicejanice19 @askiwillstay Even if Tyler gets the AFP votes, I would be shocked if CBS didn't rig it in Da'Vonne's favor. They know that it would make them look better with the #BLM movement, and also since the season was a shitshow.",en,[],[],[],0,0,0,['blm'],[],https://twitter.com/defnotricky/status/1321134982086250501,False,,0,,,,,,,,"[{'screen_name': 'MaMa_Mia2019', 'name': 'Fire Lamp', 'id': '1153079561619431424'}, {'screen_name': 'nicejanice19', 'name': 'JS', 'id': '125619172'}, {'screen_name': 'askiwillstay', 'name': 'bella', 'id': '1233904157263724544'}]",,,,
1321134980530118657,1321134980530118657,2020-10-27 18:01:39 CET,2020-10-27,18:01:39,+0100,1298822483789918208,_donewaiting_,Done Waiting🌹,,Reducing crime does not start with over-policing low-income neighborhoods. It starts with deflating our bloated police budget. Don’t get it twisted. #BLM,en,[],[],[],0,1,6,['blm'],[],https://twitter.com/_donewaiting_/status/1321134980530118657,False,,0,,,,,,,,[],,,,
1321134940923351042,1321134940923351042,2020-10-27 18:01:30 CET,2020-10-27,18:01:30,+0100,38983367,iurriola,¡PacIANcia y Fe!,,"I will officiate your queer wedding. #LGBTQ 

I will escort you to receive reproductive health care. #reproductivejustice #istandwithplannedparenthood #carenomatterwhat

I will show up &amp; shut up because lives are at stake. #BLM",en,[],[],[],0,0,3,"['lgbtq', 'reproductivejustice', 'istandwithplannedparenthood', 'carenomatterwhat', 'blm']",[],https://twitter.com/iurriola/status/1321134940923351042,False,,0,,,,,,,,[],,,,
1321134906131374082,1321131630765854720,2020-10-27 18:01:21 CET,2020-10-27,18:01:21,+0100,3231531204,justgeorgeous2,Dr George Christos,,"watch the #man being #shot on this link
#Philidelphia #riots #BLM 

https://t.co/lr9IR3kJqj",en,[],['https://www.gofundme.com/f/phillybailoutfund?utm_source=twitter&utm_medium=social&utm_campaign=p_cf+share-flow-1'],[],0,0,0,"['man', 'shot', 'philidelphia', 'riots', 'blm']",[],https://twitter.com/justgeorgeous2/status/1321134906131374082,False,,0,,,,,,,,[],,,,
1321134894425264131,1321134894425264131,2020-10-27 18:01:18 CET,2020-10-27,18:01:18,+0100,74450189,experiencescan,Experiences Canada,,"Nous commençons! Rejoignez la conversation!
#conversationsantiracisme #ExperiencesCanada #LVDNC #blm https://t.co/4xpd1gJj13",fr,[],[],['https://pbs.twimg.com/media/ElWc0f4WMAEBZL4.jpg'],0,0,0,"['conversationsantiracisme', 'experiencescanada', 'lvdnc', 'blm']",[],https://twitter.com/ExperiencesCAN/status/1321134894425264131,False,,1,https://pbs.twimg.com/media/ElWc0f4WMAEBZL4.jpg,,,,,,,[],,,,
1321134848094965761,1321134848094965761,2020-10-27 18:01:07 CET,2020-10-27,18:01:07,+0100,1149775007188508673,inthehammer,inthehammer,,Is Hockey Dying in Canada? @AnthUrch chats with @SeanFitz_Gerald about @NHL and #BLM... #HamOnt #HockeyTwitter https://t.co/CfGkh39uad,en,"[{'screen_name': 'anthurch', 'name': 'anthony urciuoli', 'id': '37798106'}, {'screen_name': 'seanfitz_gerald', 'name': 'seanfitz_gerald', 'id': '17745051'}, {'screen_name': 'nhl', 'name': 'nhl', 'id': '50004938'}]",[],[],1,1,1,"['blm', 'hamont', 'hockeytwitter']",[],https://twitter.com/inthehammer/status/1321134848094965761,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1321134806957260801/pu/img/7TynltnzRINiAlUa.jpg,,,,,,,[],,,,
1321134831569379331,1321134831569379331,2020-10-27 18:01:04 CET,2020-10-27,18:01:04,+0100,1392040314,fnc_hmk,FNC,,🙋🏽‍♀️Here I am @RepJayapal (💁🏽‍♀️ like my life depended on it...) #blm,en,"[{'screen_name': 'repjayapal', 'name': 'rep. pramila jayapal', 'id': '815733290955112448'}]",[],[],0,0,0,['blm'],[],https://twitter.com/FNC_HMK/status/1321134831569379331,False,https://twitter.com/repjayapal/status/1321113394687201281,0,,,,,,,,[],,,,
1321134814011928577,1321127193817223168,2020-10-27 18:00:59 CET,2020-10-27,18:00:59,+0100,765691657878540288,troyforteiv,Troy Forte,,#twitch #jackbox #jackboxparty #twitchsupport #BlackLivesMatter #BLM,und,[],[],[],0,0,1,"['twitch', 'jackbox', 'jackboxparty', 'twitchsupport', 'blacklivesmatter', 'blm']",[],https://twitter.com/TroyForteIV/status/1321134814011928577,False,,0,,,,,,,,[],,,,
1321134781619384325,1321134781619384325,2020-10-27 18:00:52 CET,2020-10-27,18:00:52,+0100,1219300951376506880,georgez30505405,George,,"#BLM
@blm @BLMLA
@BLMNational

Bunch of thugs and bitch in blm
https://t.co/cuwsMYlDRM",en,"[{'screen_name': 'blm', 'name': '..blm', 'id': '2172895934'}, {'screen_name': 'blmla', 'name': '#blacklivesmatter-la', 'id': '2940882906'}, {'screen_name': 'blmnational', 'name': 'blmnational', 'id': '140457196'}]",['https://m.facebook.com/story.php?story_fbid=182206593534384&id=100724235015954'],[],0,0,0,['blm'],[],https://twitter.com/Georgez30505405/status/1321134781619384325,False,,0,,,,,,,,[],,,,
1321134704523943936,1321131386116472834,2020-10-27 18:00:33 CET,2020-10-27,18:00:33,+0100,1307406962926252033,jessica56333391,Over Here Resisting 🌊🌊🌊🌊🌊,,"@AllTransLivesM1 If he had been white, they would still be talking to him and he would still be alive 😢😢😢🤬🤬🤬🤬  looks like it’s time to take to the streets again. #BLM #ThisBreaksMyHeart. Prayers go up for his mother 😢💔😢",en,[],[],[],0,0,5,"['blm', 'thisbreaksmyheart']",[],https://twitter.com/jessica56333391/status/1321134704523943936,False,,0,,,,,,,,"[{'screen_name': 'AllTransLivesM1', 'name': 'Trans Lives Matter! *Activist* ""Ada""', 'id': '1281590945318830080'}]",,,,
1321134700639956993,1320680581340880897,2020-10-27 18:00:32 CET,2020-10-27,18:00:32,+0100,500229626,star_struck96,Carla B. Boone,,"@MikeSington If Massa whipd &amp;raped your mother, daughter and hung ur loved 1 from tree, bragged about it, would you, later allow him to come back and tell you, he loves Black people. Oh, my bad, you’d accept apology for recrd/bizn$$ deal! #BlackTwitter #BlackLivesMatter #Blm @50cent @cthagod",en,"[{'screen_name': '50cent', 'name': '50cent', 'id': '18222378'}, {'screen_name': 'cthagod', 'name': 'charlamagne tha god', 'id': '17878322'}]",[],[],0,0,0,"['blacktwitter', 'blacklivesmatter', 'blm']",[],https://twitter.com/star_struck96/status/1321134700639956993,False,,0,,,,,,,,"[{'screen_name': 'MikeSington', 'name': 'Mike Sington', 'id': '2234760798'}]",,,,
1321134690993012736,1321134690993012736,2020-10-27 18:00:30 CET,2020-10-27,18:00:30,+0100,2999597511,jkstylegrill,Jesus & Keona,,"Some sizes left..  Come and get yours.  You know they will sake out.  Sizes limited.  Represent small business &amp; Black Lived Matter.
#JKStyleGrill #tshirt #blm https://t.co/NmnJlCsZbv",en,[],[],['https://pbs.twimg.com/media/ElWc_-aVMAE07ed.jpg'],0,0,0,"['jkstylegrill', 'tshirt', 'blm']",[],https://twitter.com/JKstylegrill/status/1321134690993012736,False,,1,https://pbs.twimg.com/media/ElWc_-aVMAE07ed.jpg,,,,,,,[],,,,
1321134608214224898,1321134608214224898,2020-10-27 18:00:10 CET,2020-10-27,18:00:10,+0100,78523300,realjameswoods,James Woods,,#BLM has raised over one billion dollars in the seven years since it was created. Where is that money? #JoeBiden https://t.co/tidalB2Z7d,en,[],[],['https://pbs.twimg.com/media/ElWc7LMVkAIUGuL.jpg'],329,1868,4752,"['blm', 'joebiden']",[],https://twitter.com/RealJamesWoods/status/1321134608214224898,False,,1,https://pbs.twimg.com/media/ElWc7LMVkAIUGuL.jpg,,,,,,,[],,,,
1321134593148289026,1321134593148289026,2020-10-27 18:00:07 CET,2020-10-27,18:00:07,+0100,1232299867,crrogersphd,iVoted ⚕️ Dr. Charles R. Rogers,,"+@EarthToEMarie: If you're an officer armed with a taser, pepper spray, baton, &amp; firearm—&amp; U went through physical training in the academy—but U run from a man with a knife &amp; your only thought's 2 shoot him [10+ times] b/c you're scared, turn in your badge. #WalterWallaceJr #BLM",en,"[{'screen_name': 'earthtoemarie', 'name': 'erika marie', 'id': '2297215760'}]",[],[],0,1,1,"['walterwallacejr', 'blm']",[],https://twitter.com/crrogersPhD/status/1321134593148289026,False,https://twitter.com/ajplus/status/1321060725075386368,0,,,,,,,,[],,,,
1321134582712983554,1321134582712983554,2020-10-27 18:00:04 CET,2020-10-27,18:00:04,+0100,23256460,mikejwisniewski,Michael Wisniewski,,"#Salesforce is taking action to stand with the Black community seeking equality and justice — and against racism, violence, and hate. We are committed to driving Racial Equality and Justice in our workplaces and in society.  #BLM https://t.co/6Nu5AGzozY",en,[],['https://lnkd.in/e6SBprM'],[],0,1,0,"['salesforce', 'blm']",[],https://twitter.com/mikejwisniewski/status/1321134582712983554,False,,0,,,,,,,,[],,,,
1321134569647673344,1321134569647673344,2020-10-27 18:00:01 CET,2020-10-27,18:00:01,+0100,1093663662370217984,facaofficial,"Florida Association for Community Action, Inc.",,#EndRacism #BLM https://t.co/eRgzzEkjba,und,[],[],['https://pbs.twimg.com/media/ElV4dVSWMAEwn2-.png'],0,0,0,"['endracism', 'blm']",[],https://twitter.com/facaofficial/status/1321134569647673344,False,,1,https://pbs.twimg.com/media/ElV4dVSWMAEwn2-.png,,,,,,,[],,,,
1321134437753442304,1321134437753442304,2020-10-27 17:59:30 CET,2020-10-27,17:59:30,+0100,1242869634673422336,g2saucywitit,G,,disgusting #blm when will it stop? smh,en,[],[],[],0,0,0,['blm'],[],https://twitter.com/G2saucywitit/status/1321134437753442304,False,https://twitter.com/FirenzeMike/status/1321083155269431298,0,,,,,,,,[],,,,
1321134415142100994,1321134415142100994,2020-10-27 17:59:24 CET,2020-10-27,17:59:24,+0100,1101658952964689920,lazyness33,bruhs,,Where is my all lives matter people... there people dying in Africa but now everyone silent... spread the word #dontletthisflop #Spreadlove #BLM,en,[],[],[],0,0,0,"['dontletthisflop', 'spreadlove', 'blm']",[],https://twitter.com/lazyness33/status/1321134415142100994,False,,0,,,,,,,,[],,,,
1321134409123151873,1321134409123151873,2020-10-27 17:59:23 CET,2020-10-27,17:59:23,+0100,2797113518,david_f_priest,David F. Priest,,"""#BLM leaders are closely tied to the Chinese Communist Party – the main connection is through Asians 4 Black Lives, which is controlled by the San Francisco based Chinese Progressive Association or CPA. The CPA is the Communist Party of China’s main West Coast support group.""",en,[],[],[],0,1,0,['blm'],[],https://twitter.com/David_F_Priest/status/1321134409123151873,False,https://twitter.com/CPDChina/status/1321129339618914304,0,,,,,,,,[],,,,
1321134385110740997,1321121036142841856,2020-10-27 17:59:17 CET,2020-10-27,17:59:17,+0100,149501717,csrcaesar,Ramination,,@nuvjoti @UweNess @realDonaldTrump Okay you are now deflecting. The issues that #BLM claims to represent didn't happen yesterday. They are verily the part of this country's History. So why exactly did the mob had to run amok in the midst of Pandemic? Just to make it a political point of attack and help lame Biden.,en,[],[],[],1,0,0,['blm'],[],https://twitter.com/CSRcaesar/status/1321134385110740997,False,,0,,,,,,,,"[{'screen_name': 'nuvjoti', 'name': 'navjot', 'id': '387258316'}, {'screen_name': 'UweNess', 'name': 'Uwe Ness', 'id': '91539497'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
1321134383412080640,1321134383412080640,2020-10-27 17:59:17 CET,2020-10-27,17:59:17,+0100,810987577851318276,stuffiveate,Stuff Ive Ate,,"Dr @TaylorRMarshall
""Appointment Of @WashArchbishop Gregory
1st African American Cardinal
Most Vocal Opponent Of @POTUS
@realDonaldTrump
Encouraged @WashArchdiocese Priests To Support #BLM
Criticized #PresidentTrump For Praying w/ @FLOTUS at #JPII Shrine"" https://t.co/lyHYgqICNT https://t.co/auQ8c5ObzO",en,"[{'screen_name': 'taylorrmarshall', 'name': 'dr taylor marshall 🙏🏻🇺🇸', 'id': '19738104'}, {'screen_name': 'washarchbishop', 'name': 'cardinal-designate gregory', 'id': '1111360408814829568'}, {'screen_name': 'potus', 'name': 'president trump', 'id': '822215679726100480'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}, {'screen_name': 'washarchdiocese', 'name': 'dc archdiocese', 'id': '32627341'}, {'screen_name': 'flotus', 'name': 'melania trump', 'id': '818876014390603776'}]",['https://youtu.be/e-egsgrJpGY?t=2m43s'],[],0,0,1,"['blm', 'presidenttrump', 'jpii']",[],https://twitter.com/StuffIveAte/status/1321134383412080640,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1321134192684511232/pu/img/cWDQb_qzCS179Zzx.jpg,,,,,,,[],,,,
1321134378328584193,1321134378328584193,2020-10-27 17:59:15 CET,2020-10-27,17:59:15,+0100,3422613159,maysalunt,M Tay,,#police killed him in cold blood and in front of his mother. Imagine if he was your son. #BLM #PoliceBrutality #EnoughIsEnough #vote,en,[],[],[],0,1,0,"['police', 'blm', 'policebrutality', 'enoughisenough', 'vote']",[],https://twitter.com/MaysalunT/status/1321134378328584193,False,https://twitter.com/attorneycrump/status/1320918523070337026,0,,,,,,,,[],,,,
1321134336041644032,1321134336041644032,2020-10-27 17:59:05 CET,2020-10-27,17:59:05,+0100,305318642,markkirchmeier,Mark Kirchmeier,,"- Wheeler calls for ""quick investment"" on homelessness, Iannarone accuses police of ""criminalizing poverty."" https://t.co/6oMhlEX280 #Portland #PDX #tedwheeler #sarahiannarone #ChloeEudaly #Orpol #MingusMapps #Portlandpolice #BLM #VoteEarlyDay",en,[],['https://pamplinmedia.com/pt/9-news/485634-391229-wheeler-talks-homelessness-election-violence-at-press-conference'],[],0,0,0,"['portland', 'pdx', 'tedwheeler', 'sarahiannarone', 'chloeeudaly', 'orpol', 'mingusmapps', 'portlandpolice', 'blm', 'voteearlyday']",[],https://twitter.com/MarkKirchmeier/status/1321134336041644032,False,,0,,,,,,,,[],,,,
1321134300763443206,1321134300763443206,2020-10-27 17:58:57 CET,2020-10-27,17:58:57,+0100,17778160,jjsoteria,JJSoteria™,,#BidenLaptopsMatterBLM #BLM https://t.co/m1JwmaN3MZ,und,[],[],['https://pbs.twimg.com/media/ElWcmQxXIAgRqsV.jpg'],0,0,0,"['bidenlaptopsmatterblm', 'blm']",[],https://twitter.com/JJSoteria/status/1321134300763443206,False,,1,https://pbs.twimg.com/media/ElWcmQxXIAgRqsV.jpg,,,,,,,[],,,,
1321134282451128320,1321134282451128320,2020-10-27 17:58:53 CET,2020-10-27,17:58:53,+0100,43579084,the_techover,IG: TheTechover,,"Are we still supporting black owned businesses or was that just hype because I'm about to share a black manga/comic that has been in development for a very long time, and I really hope you guys support 🥺👉👈
#BlackHistoryMonth #BlackOwnedBusiness #blackmanga #blackcomic  #BLM https://t.co/ZvZdSLwyhd",en,[],[],"['https://pbs.twimg.com/media/ElWcUUUWkAEqM5I.jpg', 'https://pbs.twimg.com/media/ElWcWKKXYAI8Qkg.jpg', 'https://pbs.twimg.com/media/ElWcY5SXUAI1TF4.jpg']",0,11,6,"['blackhistorymonth', 'blackownedbusiness', 'blackmanga', 'blackcomic', 'blm']",[],https://twitter.com/The_Techover/status/1321134282451128320,False,,1,https://pbs.twimg.com/media/ElWcUUUWkAEqM5I.jpg,,,,,,,[],,,,
1321134266009485313,1321134266009485313,2020-10-27 17:58:49 CET,2020-10-27,17:58:49,+0100,1228779547652493312,gifagain,Meme America GIF Again🇺🇸,,"Looters, rioters, &amp; identitarian Marxists took to the streets in West Philadelphia overnight, injuring 30 police officers &amp; running over a female sergeant.

Source: https://t.co/rFawREy8KC

#BLM #DomesticTerrorism #Racist #IdentitarianMarxism #Philly #Philadelphia #BidenSupporter https://t.co/AoWErnfAk4",en,[],['https://www.nbcphiladelphia.com/news/local/crowds-protest-violence-west-philly-after-deadly-police-shooting/2574729/'],['https://pbs.twimg.com/tweet_video_thumb/ElWcIKvWMAUsfxL.jpg'],0,1,0,"['blm', 'domesticterrorism', 'racist', 'identitarianmarxism', 'philly', 'philadelphia', 'bidensupporter']",[],https://twitter.com/GifAgain/status/1321134266009485313,False,,1,https://pbs.twimg.com/tweet_video_thumb/ElWcIKvWMAUsfxL.jpg,,,,,,,[],,,,
1321134228117934080,1321134228117934080,2020-10-27 17:58:40 CET,2020-10-27,17:58:40,+0100,3773938152,snakeeyesgulch,Saguaro 🌵 Cowboy,,"#BLM

#BLMRiots

#FollowTheMoney https://t.co/DZObgcmyP2",und,[],['https://twitter.com/realjameswoods/status/1321133860487192577'],[],0,0,0,"['blm', 'blmriots', 'followthemoney']",[],https://twitter.com/SnakeEyesGulch/status/1321134228117934080,False,0,0,,,,,,,,[],,,,
1321134184337997826,1321134184337997826,2020-10-27 17:58:29 CET,2020-10-27,17:58:29,+0100,1241780321097572353,honeybabbay1,honey 🥳,,follow free top 3% retweet for free pic 😉🤩https://t.co/veKtXCvicI #sugarbaby #onlyfans #premiumsnap #premium #paypig #spoilme #snap #horny #tits #ass #lingerie #wcw #stoner #kinky #buynudes #cashapp #redhead #horny #fuckme #bdsm #trump2020 #blm #covid19 https://t.co/IH4KPoMHZ2,en,[],['https://onlyfans.com/honeyybabay01'],['https://pbs.twimg.com/media/ElWciWLWMAMvm9e.jpg'],1,2,6,"['sugarbaby', 'onlyfans', 'premiumsnap', 'premium', 'paypig', 'spoilme', 'snap', 'horny', 'tits', 'ass', 'lingerie', 'wcw', 'stoner', 'kinky', 'buynudes', 'cashapp', 'redhead', 'horny', 'fuckme', 'bdsm', 'trump2020', 'blm', 'covid19']",[],https://twitter.com/honeybabbay1/status/1321134184337997826,False,,1,https://pbs.twimg.com/media/ElWciWLWMAMvm9e.jpg,,,,,,,[],,,,
